song_id,user_id,timestamp,duration_sec,title,artist,genre,mood
song_71,user_48,2025-03-18T09:43:40.000Z,175,Title 71,Artist 6,Classical,Energetic
song_94,user_45,2025-03-22T04:37:21.000Z,110,Title 94,Artist 13,Jazz,Sad
song_77,user_47,2025-03-22T11:10:49.000Z,235,Title 77,Artist 29,Classical,Sad
song_25,user_48,2025-03-22T12:28:13.000Z,264,Title 25,Artist 2,Jazz,Energetic
song_65,user_43,2025-03-24T21:26:38.000Z,219,Title 65,Artist 11,Rock,Sad
song_59,user_11,2025-03-23T23:37:02.000Z,89,Title 59,Artist 13,Pop,Sad
song_84,user_28,2025-03-24T05:44:19.000Z,211,Title 84,Artist 19,Rock,Energetic
song_4,user_8,2025-03-20T03:18:22.000Z,108,Title 4,Artist 17,Jazz,Sad
song_47,user_14,2025-03-21T16:48:16.000Z,215,Title 47,Artist 28,Rock,Energetic
song_15,user_26,2025-03-22T00:18:53.000Z,200,Title 15,Artist 12,Hip-Hop,Energetic
song_6,user_49,2025-03-19T15:48:23.000Z,51,Title 6,Artist 6,Pop,Sad
song_41,user_29,2025-03-21T19:47:42.000Z,256,Title 41,Artist 20,Hip-Hop,Sad
song_37,user_49,2025-03-21T18:29:05.000Z,105,Title 37,Artist 7,Hip-Hop,Happy
song_80,user_22,2025-03-22T05:47:42.000Z,190,Title 80,Artist 19,Hip-Hop,Sad
song_73,user_27,2025-03-24T05:31:07.000Z,66,Title 73,Artist 6,Hip-Hop,Chill
song_26,user_35,2025-03-20T10:03:46.000Z,298,Title 26,Artist 20,Pop,Sad
song_83,user_36,2025-03-21T10:07:52.000Z,181,Title 83,Artist 20,Pop,Happy
song_14,user_7,2025-03-18T07:30:23.000Z,123,Title 14,Artist 10,Pop,Sad
song_89,user_21,2025-03-23T17:28:59.000Z,152,Title 89,Artist 18,Hip-Hop,Happy
song_88,user_31,2025-03-23T22:45:23.000Z,75,Title 88,Artist 4,Jazz,Sad
song_54,user_2,2025-03-23T01:44:40.000Z,211,Title 54,Artist 20,Classical,Happy
song_73,user_44,2025-03-21T02:15:57.000Z,238,Title 73,Artist 6,Hip-Hop,Chill
song_67,user_3,2025-03-24T12:58:13.000Z,216,Title 67,Artist 12,Pop,Happy
song_94,user_1,2025-03-19T16:37:09.000Z,217,Title 94,Artist 13,Jazz,Sad
song_58,user_17,2025-03-20T06:35:28.000Z,149,Title 58,Artist 4,Pop,Happy
song_81,user_35,2025-03-22T09:53:26.000Z,231,Title 81,Artist 11,Jazz,Energetic
song_61,user_2,2025-03-22T16:47:54.000Z,152,Title 61,Artist 23,Pop,Energetic
song_45,user_41,2025-03-20T12:57:35.000Z,117,Title 45,Artist 27,Jazz,Chill
song_18,user_25,2025-03-19T13:10:20.000Z,273,Title 18,Artist 14,Rock,Happy
song_32,user_29,2025-03-24T03:06:58.000Z,282,Title 32,Artist 30,Pop,Energetic
song_83,user_46,2025-03-22T10:14:37.000Z,254,Title 83,Artist 20,Pop,Happy
song_88,user_35,2025-03-20T01:24:25.000Z,153,Title 88,Artist 4,Jazz,Sad
song_66,user_4,2025-03-24T15:47:03.000Z,257,Title 66,Artist 8,Jazz,Happy
song_90,user_32,2025-03-23T19:52:36.000Z,57,Title 90,Artist 9,Rock,Happy
song_29,user_29,2025-03-24T06:23:21.000Z,233,Title 29,Artist 19,Rock,Energetic
song_15,user_19,2025-03-20T12:40:17.000Z,136,Title 15,Artist 12,Hip-Hop,Energetic
song_55,user_18,2025-03-21T11:27:28.000Z,260,Title 55,Artist 16,Rock,Sad
song_29,user_29,2025-03-23T12:35:31.000Z,127,Title 29,Artist 19,Rock,Energetic
song_33,user_13,2025-03-22T23:00:51.000Z,231,Title 33,Artist 17,Classical,Chill
song_60,user_31,2025-03-20T09:34:55.000Z,239,Title 60,Artist 10,Hip-Hop,Chill
song_25,user_48,2025-03-22T06:47:31.000Z,247,Title 25,Artist 2,Jazz,Energetic
song_73,user_47,2025-03-20T23:21:35.000Z,244,Title 73,Artist 6,Hip-Hop,Chill
song_21,user_34,2025-03-24T19:29:57.000Z,58,Title 21,Artist 26,Pop,Happy
song_4,user_31,2025-03-24T05:06:25.000Z,57,Title 4,Artist 17,Jazz,Sad
song_10,user_18,2025-03-24T20:26:12.000Z,166,Title 10,Artist 25,Pop,Happy
song_88,user_17,2025-03-22T15:52:15.000Z,74,Title 88,Artist 4,Jazz,Sad
song_29,user_20,2025-03-23T14:08:40.000Z,81,Title 29,Artist 19,Rock,Energetic
song_43,user_22,2025-03-22T19:17:23.000Z,242,Title 43,Artist 9,Hip-Hop,Energetic
song_32,user_10,2025-03-21T19:38:34.000Z,115,Title 32,Artist 30,Pop,Energetic
song_13,user_50,2025-03-20T05:51:41.000Z,216,Title 13,Artist 12,Pop,Happy
song_35,user_10,2025-03-23T18:35:10.000Z,173,Title 35,Artist 20,Hip-Hop,Energetic
song_39,user_48,2025-03-20T09:03:35.000Z,258,Title 39,Artist 3,Rock,Chill
song_66,user_13,2025-03-24T06:54:22.000Z,82,Title 66,Artist 8,Jazz,Happy
song_71,user_26,2025-03-18T20:12:10.000Z,87,Title 71,Artist 6,Classical,Energetic
song_13,user_24,2025-03-22T17:28:59.000Z,228,Title 13,Artist 12,Pop,Happy
song_10,user_41,2025-03-21T16:09:37.000Z,241,Title 10,Artist 25,Pop,Happy
song_51,user_17,2025-03-24T19:33:38.000Z,154,Title 51,Artist 28,Classical,Energetic
song_54,user_12,2025-03-20T03:02:07.000Z,162,Title 54,Artist 20,Classical,Happy
song_8,user_44,2025-03-23T11:35:12.000Z,120,Title 8,Artist 27,Hip-Hop,Happy
song_44,user_32,2025-03-20T16:16:48.000Z,276,Title 44,Artist 1,Classical,Chill
song_18,user_42,2025-03-23T14:57:27.000Z,216,Title 18,Artist 14,Rock,Happy
song_46,user_20,2025-03-20T11:09:41.000Z,255,Title 46,Artist 4,Rock,Chill
song_60,user_43,2025-03-21T04:02:52.000Z,299,Title 60,Artist 10,Hip-Hop,Chill
song_92,user_17,2025-03-23T07:12:16.000Z,40,Title 92,Artist 25,Pop,Energetic
song_48,user_28,2025-03-24T23:25:33.000Z,279,Title 48,Artist 9,Hip-Hop,Chill
song_91,user_13,2025-03-21T22:29:14.000Z,223,Title 91,Artist 12,Classical,Chill
song_6,user_2,2025-03-22T01:07:52.000Z,299,Title 6,Artist 6,Pop,Sad
song_87,user_48,2025-03-18T17:21:47.000Z,273,Title 87,Artist 1,Rock,Energetic
song_47,user_33,2025-03-24T19:32:09.000Z,139,Title 47,Artist 28,Rock,Energetic
song_100,user_22,2025-03-18T03:15:57.000Z,264,Title 100,Artist 18,Rock,Chill
song_74,user_3,2025-03-24T19:25:21.000Z,57,Title 74,Artist 18,Pop,Happy
song_80,user_5,2025-03-18T05:47:57.000Z,137,Title 80,Artist 19,Hip-Hop,Sad
song_77,user_39,2025-03-22T06:53:01.000Z,55,Title 77,Artist 29,Classical,Sad
song_3,user_16,2025-03-20T05:14:11.000Z,274,Title 3,Artist 10,Pop,Sad
song_88,user_41,2025-03-19T15:47:05.000Z,290,Title 88,Artist 4,Jazz,Sad
song_62,user_15,2025-03-18T01:02:54.000Z,134,Title 62,Artist 5,Pop,Sad
song_68,user_34,2025-03-18T06:48:10.000Z,58,Title 68,Artist 20,Pop,Sad
song_89,user_19,2025-03-18T12:05:16.000Z,199,Title 89,Artist 18,Hip-Hop,Happy
song_55,user_7,2025-03-21T01:15:27.000Z,132,Title 55,Artist 16,Rock,Sad
song_59,user_20,2025-03-20T13:58:19.000Z,154,Title 59,Artist 13,Pop,Sad
song_17,user_10,2025-03-19T06:23:14.000Z,159,Title 17,Artist 11,Classical,Chill
song_34,user_49,2025-03-20T02:18:39.000Z,284,Title 34,Artist 18,Rock,Chill
song_32,user_48,2025-03-19T00:07:14.000Z,40,Title 32,Artist 30,Pop,Energetic
song_55,user_39,2025-03-23T05:56:52.000Z,51,Title 55,Artist 16,Rock,Sad
song_34,user_10,2025-03-24T13:52:39.000Z,70,Title 34,Artist 18,Rock,Chill
song_52,user_2,2025-03-22T19:10:50.000Z,202,Title 52,Artist 12,Pop,Energetic
song_71,user_19,2025-03-18T11:03:40.000Z,136,Title 71,Artist 6,Classical,Energetic
song_63,user_18,2025-03-22T22:03:12.000Z,124,Title 63,Artist 14,Hip-Hop,Energetic
song_52,user_49,2025-03-18T10:43:40.000Z,296,Title 52,Artist 12,Pop,Energetic
song_34,user_30,2025-03-24T08:08:08.000Z,238,Title 34,Artist 18,Rock,Chill
song_15,user_29,2025-03-23T22:01:34.000Z,232,Title 15,Artist 12,Hip-Hop,Energetic
song_17,user_18,2025-03-22T12:17:33.000Z,252,Title 17,Artist 11,Classical,Chill
song_91,user_35,2025-03-23T12:21:45.000Z,107,Title 91,Artist 12,Classical,Chill
song_69,user_20,2025-03-21T00:24:56.000Z,99,Title 69,Artist 27,Jazz,Energetic
song_45,user_26,2025-03-18T00:30:35.000Z,75,Title 45,Artist 27,Jazz,Chill
song_53,user_13,2025-03-19T03:30:47.000Z,100,Title 53,Artist 23,Jazz,Sad
song_49,user_44,2025-03-23T20:46:29.000Z,102,Title 49,Artist 24,Rock,Energetic
song_82,user_38,2025-03-21T14:59:54.000Z,281,Title 82,Artist 23,Jazz,Energetic
song_15,user_15,2025-03-23T09:24:12.000Z,146,Title 15,Artist 12,Hip-Hop,Energetic
song_76,user_32,2025-03-18T22:12:35.000Z,119,Title 76,Artist 10,Hip-Hop,Sad
song_64,user_12,2025-03-18T19:55:04.000Z,232,Title 64,Artist 9,Hip-Hop,Sad
song_37,user_48,2025-03-21T01:42:28.000Z,138,Title 37,Artist 7,Hip-Hop,Happy
song_64,user_29,2025-03-22T14:49:41.000Z,45,Title 64,Artist 9,Hip-Hop,Sad
song_7,user_8,2025-03-23T13:23:36.000Z,251,Title 7,Artist 23,Jazz,Chill
song_58,user_19,2025-03-20T10:16:10.000Z,62,Title 58,Artist 4,Pop,Happy
song_8,user_23,2025-03-22T03:48:56.000Z,270,Title 8,Artist 27,Hip-Hop,Happy
song_75,user_49,2025-03-18T06:37:55.000Z,165,Title 75,Artist 18,Classical,Happy
song_9,user_15,2025-03-22T05:41:23.000Z,99,Title 9,Artist 20,Hip-Hop,Chill
song_14,user_39,2025-03-20T17:55:33.000Z,78,Title 14,Artist 10,Pop,Sad
song_44,user_9,2025-03-22T06:21:52.000Z,116,Title 44,Artist 1,Classical,Chill
song_53,user_49,2025-03-19T22:37:49.000Z,240,Title 53,Artist 23,Jazz,Sad
song_73,user_16,2025-03-18T22:47:50.000Z,297,Title 73,Artist 6,Hip-Hop,Chill
song_63,user_20,2025-03-18T21:48:54.000Z,198,Title 63,Artist 14,Hip-Hop,Energetic
song_19,user_11,2025-03-24T15:14:40.000Z,213,Title 19,Artist 7,Pop,Chill
song_48,user_31,2025-03-22T23:10:19.000Z,216,Title 48,Artist 9,Hip-Hop,Chill
song_70,user_16,2025-03-18T05:39:15.000Z,266,Title 70,Artist 14,Classical,Chill
song_32,user_22,2025-03-22T13:56:44.000Z,42,Title 32,Artist 30,Pop,Energetic
song_81,user_24,2025-03-23T21:48:37.000Z,256,Title 81,Artist 11,Jazz,Energetic
song_75,user_5,2025-03-19T11:22:16.000Z,148,Title 75,Artist 18,Classical,Happy
song_88,user_15,2025-03-21T21:31:17.000Z,185,Title 88,Artist 4,Jazz,Sad
song_92,user_34,2025-03-20T04:26:17.000Z,274,Title 92,Artist 25,Pop,Energetic
song_14,user_6,2025-03-19T13:36:46.000Z,158,Title 14,Artist 10,Pop,Sad
song_9,user_40,2025-03-21T18:23:36.000Z,108,Title 9,Artist 20,Hip-Hop,Chill
song_69,user_11,2025-03-23T00:36:25.000Z,47,Title 69,Artist 27,Jazz,Energetic
song_41,user_9,2025-03-24T17:35:41.000Z,234,Title 41,Artist 20,Hip-Hop,Sad
song_73,user_46,2025-03-22T22:39:20.000Z,196,Title 73,Artist 6,Hip-Hop,Chill
song_28,user_29,2025-03-20T02:20:46.000Z,100,Title 28,Artist 15,Rock,Energetic
song_95,user_11,2025-03-23T16:41:44.000Z,298,Title 95,Artist 26,Rock,Energetic
song_68,user_20,2025-03-18T17:57:24.000Z,205,Title 68,Artist 20,Pop,Sad
song_65,user_50,2025-03-24T14:54:10.000Z,219,Title 65,Artist 11,Rock,Sad
song_77,user_16,2025-03-24T15:04:32.000Z,232,Title 77,Artist 29,Classical,Sad
song_9,user_28,2025-03-20T14:19:43.000Z,193,Title 9,Artist 20,Hip-Hop,Chill
song_52,user_41,2025-03-21T16:30:37.000Z,110,Title 52,Artist 12,Pop,Energetic
song_40,user_31,2025-03-20T04:57:40.000Z,73,Title 40,Artist 28,Hip-Hop,Energetic
song_54,user_16,2025-03-21T18:44:42.000Z,269,Title 54,Artist 20,Classical,Happy
song_57,user_27,2025-03-20T00:38:30.000Z,56,Title 57,Artist 3,Jazz,Happy
song_47,user_11,2025-03-24T21:16:40.000Z,126,Title 47,Artist 28,Rock,Energetic
song_36,user_14,2025-03-18T11:40:38.000Z,214,Title 36,Artist 9,Jazz,Happy
song_90,user_4,2025-03-24T17:52:51.000Z,58,Title 90,Artist 9,Rock,Happy
song_35,user_42,2025-03-21T14:57:04.000Z,173,Title 35,Artist 20,Hip-Hop,Energetic
song_77,user_29,2025-03-19T22:08:54.000Z,57,Title 77,Artist 29,Classical,Sad
song_97,user_37,2025-03-21T23:55:45.000Z,219,Title 97,Artist 12,Hip-Hop,Chill
song_67,user_22,2025-03-24T19:53:45.000Z,133,Title 67,Artist 12,Pop,Happy
song_97,user_40,2025-03-21T12:01:41.000Z,296,Title 97,Artist 12,Hip-Hop,Chill
song_75,user_4,2025-03-21T03:48:08.000Z,197,Title 75,Artist 18,Classical,Happy
song_40,user_21,2025-03-22T06:39:40.000Z,43,Title 40,Artist 28,Hip-Hop,Energetic
song_33,user_5,2025-03-20T05:33:51.000Z,132,Title 33,Artist 17,Classical,Chill
song_39,user_42,2025-03-21T15:56:39.000Z,94,Title 39,Artist 3,Rock,Chill
song_48,user_17,2025-03-18T00:13:29.000Z,212,Title 48,Artist 9,Hip-Hop,Chill
song_66,user_47,2025-03-19T00:48:50.000Z,284,Title 66,Artist 8,Jazz,Happy
song_76,user_30,2025-03-22T08:37:50.000Z,231,Title 76,Artist 10,Hip-Hop,Sad
song_77,user_5,2025-03-18T16:39:43.000Z,209,Title 77,Artist 29,Classical,Sad
song_6,user_3,2025-03-21T20:48:23.000Z,50,Title 6,Artist 6,Pop,Sad
song_20,user_41,2025-03-21T20:26:34.000Z,193,Title 20,Artist 12,Hip-Hop,Chill
song_61,user_39,2025-03-24T21:49:32.000Z,155,Title 61,Artist 23,Pop,Energetic
song_28,user_18,2025-03-21T01:10:45.000Z,287,Title 28,Artist 15,Rock,Energetic
song_38,user_10,2025-03-18T23:59:40.000Z,276,Title 38,Artist 7,Classical,Happy
song_4,user_3,2025-03-18T12:12:44.000Z,259,Title 4,Artist 17,Jazz,Sad
song_6,user_25,2025-03-21T12:10:38.000Z,280,Title 6,Artist 6,Pop,Sad
song_80,user_17,2025-03-19T11:22:15.000Z,93,Title 80,Artist 19,Hip-Hop,Sad
song_74,user_39,2025-03-21T20:40:56.000Z,268,Title 74,Artist 18,Pop,Happy
song_93,user_44,2025-03-18T10:51:23.000Z,129,Title 93,Artist 23,Jazz,Sad
song_60,user_23,2025-03-19T09:42:26.000Z,61,Title 60,Artist 10,Hip-Hop,Chill
song_78,user_25,2025-03-21T16:21:06.000Z,291,Title 78,Artist 2,Hip-Hop,Sad
song_78,user_32,2025-03-20T02:55:37.000Z,292,Title 78,Artist 2,Hip-Hop,Sad
song_63,user_29,2025-03-19T14:09:47.000Z,135,Title 63,Artist 14,Hip-Hop,Energetic
song_94,user_39,2025-03-19T13:31:02.000Z,166,Title 94,Artist 13,Jazz,Sad
song_73,user_2,2025-03-20T14:12:40.000Z,257,Title 73,Artist 6,Hip-Hop,Chill
song_32,user_7,2025-03-21T11:19:06.000Z,157,Title 32,Artist 30,Pop,Energetic
song_75,user_7,2025-03-24T23:58:07.000Z,60,Title 75,Artist 18,Classical,Happy
song_56,user_45,2025-03-24T19:27:12.000Z,57,Title 56,Artist 19,Jazz,Sad
song_29,user_42,2025-03-21T19:42:24.000Z,264,Title 29,Artist 19,Rock,Energetic
song_37,user_46,2025-03-23T22:26:45.000Z,166,Title 37,Artist 7,Hip-Hop,Happy
song_23,user_20,2025-03-22T09:20:03.000Z,231,Title 23,Artist 20,Jazz,Energetic
song_87,user_35,2025-03-22T04:52:37.000Z,110,Title 87,Artist 1,Rock,Energetic
song_64,user_2,2025-03-18T22:38:24.000Z,129,Title 64,Artist 9,Hip-Hop,Sad
song_9,user_1,2025-03-23T01:03:20.000Z,215,Title 9,Artist 20,Hip-Hop,Chill
song_93,user_42,2025-03-18T04:54:34.000Z,196,Title 93,Artist 23,Jazz,Sad
song_2,user_34,2025-03-24T17:49:17.000Z,57,Title 2,Artist 29,Rock,Energetic
song_28,user_24,2025-03-20T05:18:01.000Z,63,Title 28,Artist 15,Rock,Energetic
song_51,user_5,2025-03-22T19:24:48.000Z,128,Title 51,Artist 28,Classical,Energetic
song_90,user_25,2025-03-22T07:38:17.000Z,257,Title 90,Artist 9,Rock,Happy
song_61,user_18,2025-03-18T07:18:22.000Z,162,Title 61,Artist 23,Pop,Energetic
song_34,user_49,2025-03-22T08:06:22.000Z,147,Title 34,Artist 18,Rock,Chill
song_78,user_47,2025-03-20T22:59:38.000Z,219,Title 78,Artist 2,Hip-Hop,Sad
song_79,user_26,2025-03-18T18:02:35.000Z,59,Title 79,Artist 21,Hip-Hop,Energetic
song_24,user_10,2025-03-22T22:23:42.000Z,102,Title 24,Artist 27,Hip-Hop,Happy
song_73,user_14,2025-03-22T14:20:34.000Z,175,Title 73,Artist 6,Hip-Hop,Chill
song_60,user_3,2025-03-22T09:41:17.000Z,206,Title 60,Artist 10,Hip-Hop,Chill
song_91,user_10,2025-03-20T20:12:37.000Z,206,Title 91,Artist 12,Classical,Chill
song_63,user_39,2025-03-19T01:03:48.000Z,87,Title 63,Artist 14,Hip-Hop,Energetic
song_32,user_40,2025-03-20T06:42:34.000Z,294,Title 32,Artist 30,Pop,Energetic
song_53,user_8,2025-03-24T02:02:51.000Z,217,Title 53,Artist 23,Jazz,Sad
song_79,user_37,2025-03-19T04:31:13.000Z,205,Title 79,Artist 21,Hip-Hop,Energetic
song_63,user_19,2025-03-18T15:25:46.000Z,102,Title 63,Artist 14,Hip-Hop,Energetic
song_48,user_12,2025-03-19T03:14:17.000Z,160,Title 48,Artist 9,Hip-Hop,Chill
song_24,user_49,2025-03-23T16:57:19.000Z,80,Title 24,Artist 27,Hip-Hop,Happy
song_9,user_26,2025-03-20T07:37:29.000Z,175,Title 9,Artist 20,Hip-Hop,Chill
song_76,user_20,2025-03-21T21:48:22.000Z,60,Title 76,Artist 10,Hip-Hop,Sad
song_88,user_21,2025-03-24T13:00:51.000Z,227,Title 88,Artist 4,Jazz,Sad
song_6,user_41,2025-03-19T09:27:32.000Z,96,Title 6,Artist 6,Pop,Sad
song_61,user_4,2025-03-18T15:12:40.000Z,125,Title 61,Artist 23,Pop,Energetic
song_11,user_26,2025-03-23T08:59:14.000Z,240,Title 11,Artist 16,Jazz,Energetic
song_35,user_30,2025-03-22T15:12:07.000Z,95,Title 35,Artist 20,Hip-Hop,Energetic
song_42,user_26,2025-03-23T16:40:32.000Z,105,Title 42,Artist 27,Classical,Sad
song_30,user_3,2025-03-23T09:11:40.000Z,188,Title 30,Artist 19,Pop,Happy
song_95,user_19,2025-03-24T22:51:27.000Z,283,Title 95,Artist 26,Rock,Energetic
song_12,user_42,2025-03-23T20:36:19.000Z,244,Title 12,Artist 16,Classical,Sad
song_61,user_9,2025-03-24T06:03:50.000Z,256,Title 61,Artist 23,Pop,Energetic
song_73,user_47,2025-03-24T19:57:04.000Z,194,Title 73,Artist 6,Hip-Hop,Chill
song_13,user_48,2025-03-19T23:11:29.000Z,161,Title 13,Artist 12,Pop,Happy
song_81,user_18,2025-03-21T11:02:09.000Z,70,Title 81,Artist 11,Jazz,Energetic
song_27,user_32,2025-03-18T03:23:10.000Z,155,Title 27,Artist 2,Jazz,Happy
song_86,user_3,2025-03-21T05:05:46.000Z,282,Title 86,Artist 24,Hip-Hop,Sad
song_88,user_45,2025-03-20T15:15:27.000Z,236,Title 88,Artist 4,Jazz,Sad
song_69,user_19,2025-03-24T21:43:21.000Z,134,Title 69,Artist 27,Jazz,Energetic
song_4,user_28,2025-03-19T01:53:09.000Z,249,Title 4,Artist 17,Jazz,Sad
song_24,user_48,2025-03-21T04:32:01.000Z,120,Title 24,Artist 27,Hip-Hop,Happy
song_81,user_15,2025-03-18T00:55:51.000Z,259,Title 81,Artist 11,Jazz,Energetic
song_38,user_33,2025-03-24T19:10:55.000Z,282,Title 38,Artist 7,Classical,Happy
song_99,user_11,2025-03-20T10:20:57.000Z,103,Title 99,Artist 3,Hip-Hop,Sad
song_18,user_23,2025-03-24T11:40:27.000Z,171,Title 18,Artist 14,Rock,Happy
song_99,user_19,2025-03-19T20:11:53.000Z,68,Title 99,Artist 3,Hip-Hop,Sad
song_56,user_16,2025-03-20T16:22:28.000Z,225,Title 56,Artist 19,Jazz,Sad
song_60,user_37,2025-03-19T04:37:04.000Z,43,Title 60,Artist 10,Hip-Hop,Chill
song_68,user_48,2025-03-19T11:20:59.000Z,106,Title 68,Artist 20,Pop,Sad
song_41,user_5,2025-03-23T08:23:16.000Z,184,Title 41,Artist 20,Hip-Hop,Sad
song_93,user_12,2025-03-20T23:45:43.000Z,229,Title 93,Artist 23,Jazz,Sad
song_41,user_31,2025-03-18T18:49:28.000Z,256,Title 41,Artist 20,Hip-Hop,Sad
song_100,user_14,2025-03-20T23:08:15.000Z,107,Title 100,Artist 18,Rock,Chill
song_44,user_13,2025-03-24T18:35:03.000Z,50,Title 44,Artist 1,Classical,Chill
song_17,user_9,2025-03-21T02:24:02.000Z,58,Title 17,Artist 11,Classical,Chill
song_97,user_41,2025-03-20T12:51:08.000Z,86,Title 97,Artist 12,Hip-Hop,Chill
song_25,user_23,2025-03-23T21:55:51.000Z,141,Title 25,Artist 2,Jazz,Energetic
song_32,user_50,2025-03-22T21:47:10.000Z,54,Title 32,Artist 30,Pop,Energetic
song_41,user_41,2025-03-18T15:57:48.000Z,152,Title 41,Artist 20,Hip-Hop,Sad
song_28,user_6,2025-03-22T05:00:33.000Z,37,Title 28,Artist 15,Rock,Energetic
song_58,user_47,2025-03-18T08:54:08.000Z,200,Title 58,Artist 4,Pop,Happy
song_61,user_27,2025-03-18T16:58:01.000Z,143,Title 61,Artist 23,Pop,Energetic
song_15,user_6,2025-03-24T19:30:27.000Z,124,Title 15,Artist 12,Hip-Hop,Energetic
song_34,user_24,2025-03-20T09:49:10.000Z,277,Title 34,Artist 18,Rock,Chill
song_51,user_15,2025-03-21T10:50:18.000Z,90,Title 51,Artist 28,Classical,Energetic
song_89,user_21,2025-03-19T15:43:23.000Z,146,Title 89,Artist 18,Hip-Hop,Happy
song_7,user_45,2025-03-18T12:28:27.000Z,142,Title 7,Artist 23,Jazz,Chill
song_80,user_41,2025-03-21T13:25:25.000Z,281,Title 80,Artist 19,Hip-Hop,Sad
song_10,user_3,2025-03-18T05:37:55.000Z,190,Title 10,Artist 25,Pop,Happy
song_37,user_42,2025-03-23T13:29:53.000Z,124,Title 37,Artist 7,Hip-Hop,Happy
song_74,user_26,2025-03-21T10:45:25.000Z,32,Title 74,Artist 18,Pop,Happy
song_70,user_7,2025-03-20T06:32:33.000Z,221,Title 70,Artist 14,Classical,Chill
song_41,user_16,2025-03-21T05:44:29.000Z,267,Title 41,Artist 20,Hip-Hop,Sad
song_65,user_39,2025-03-23T21:16:21.000Z,269,Title 65,Artist 11,Rock,Sad
song_10,user_4,2025-03-21T04:04:37.000Z,33,Title 10,Artist 25,Pop,Happy
song_30,user_3,2025-03-24T17:10:55.000Z,115,Title 30,Artist 19,Pop,Happy
song_17,user_28,2025-03-19T01:24:38.000Z,36,Title 17,Artist 11,Classical,Chill
song_4,user_33,2025-03-18T11:32:05.000Z,108,Title 4,Artist 17,Jazz,Sad
song_72,user_4,2025-03-19T01:20:23.000Z,247,Title 72,Artist 4,Classical,Energetic
song_30,user_44,2025-03-18T19:59:47.000Z,294,Title 30,Artist 19,Pop,Happy
song_44,user_40,2025-03-22T07:23:43.000Z,224,Title 44,Artist 1,Classical,Chill
song_86,user_43,2025-03-21T01:25:31.000Z,91,Title 86,Artist 24,Hip-Hop,Sad
song_85,user_48,2025-03-21T11:40:29.000Z,129,Title 85,Artist 29,Jazz,Chill
song_39,user_49,2025-03-22T05:13:30.000Z,85,Title 39,Artist 3,Rock,Chill
song_56,user_40,2025-03-21T10:18:46.000Z,142,Title 56,Artist 19,Jazz,Sad
song_31,user_31,2025-03-24T19:56:49.000Z,251,Title 31,Artist 18,Jazz,Sad
song_83,user_44,2025-03-20T08:56:42.000Z,37,Title 83,Artist 20,Pop,Happy
song_65,user_21,2025-03-24T09:29:27.000Z,98,Title 65,Artist 11,Rock,Sad
song_42,user_4,2025-03-21T01:14:28.000Z,261,Title 42,Artist 27,Classical,Sad
song_44,user_27,2025-03-23T08:27:02.000Z,242,Title 44,Artist 1,Classical,Chill
song_80,user_12,2025-03-24T00:24:45.000Z,230,Title 80,Artist 19,Hip-Hop,Sad
song_46,user_16,2025-03-18T14:55:23.000Z,56,Title 46,Artist 4,Rock,Chill
song_58,user_27,2025-03-22T13:52:25.000Z,193,Title 58,Artist 4,Pop,Happy
song_92,user_4,2025-03-18T10:58:02.000Z,264,Title 92,Artist 25,Pop,Energetic
song_38,user_4,2025-03-19T14:24:25.000Z,104,Title 38,Artist 7,Classical,Happy
song_86,user_33,2025-03-24T08:06:33.000Z,134,Title 86,Artist 24,Hip-Hop,Sad
song_87,user_49,2025-03-22T00:36:39.000Z,52,Title 87,Artist 1,Rock,Energetic
song_24,user_35,2025-03-22T09:26:10.000Z,292,Title 24,Artist 27,Hip-Hop,Happy
song_36,user_34,2025-03-20T17:09:36.000Z,201,Title 36,Artist 9,Jazz,Happy
song_84,user_2,2025-03-20T16:49:34.000Z,188,Title 84,Artist 19,Rock,Energetic
song_82,user_49,2025-03-19T08:39:31.000Z,38,Title 82,Artist 23,Jazz,Energetic
song_23,user_8,2025-03-20T14:25:35.000Z,171,Title 23,Artist 20,Jazz,Energetic
song_58,user_47,2025-03-22T08:18:09.000Z,93,Title 58,Artist 4,Pop,Happy
song_1,user_12,2025-03-18T16:40:44.000Z,292,Title 1,Artist 27,Classical,Sad
song_12,user_41,2025-03-18T15:32:21.000Z,109,Title 12,Artist 16,Classical,Sad
song_17,user_24,2025-03-23T08:54:02.000Z,194,Title 17,Artist 11,Classical,Chill
song_45,user_1,2025-03-24T10:38:50.000Z,45,Title 45,Artist 27,Jazz,Chill
song_43,user_7,2025-03-22T14:31:15.000Z,177,Title 43,Artist 9,Hip-Hop,Energetic
song_88,user_8,2025-03-18T06:01:34.000Z,228,Title 88,Artist 4,Jazz,Sad
song_68,user_41,2025-03-21T23:33:39.000Z,112,Title 68,Artist 20,Pop,Sad
song_78,user_20,2025-03-21T07:13:04.000Z,182,Title 78,Artist 2,Hip-Hop,Sad
song_64,user_34,2025-03-24T06:32:06.000Z,62,Title 64,Artist 9,Hip-Hop,Sad
song_39,user_13,2025-03-18T18:40:55.000Z,152,Title 39,Artist 3,Rock,Chill
song_26,user_47,2025-03-18T17:17:35.000Z,182,Title 26,Artist 20,Pop,Sad
song_11,user_19,2025-03-20T00:53:25.000Z,85,Title 11,Artist 16,Jazz,Energetic
song_38,user_21,2025-03-20T11:58:20.000Z,156,Title 38,Artist 7,Classical,Happy
